Cultivo;Campaña;Provincia;Departamento;idProvincia;idDepartamento;"Sup. Sembrada";"Sup. Cosechada";Producción;Rendimiento
"Trigo total";2019/20;"BUENOS AIRES";PUAN;6;651;52900;48900;92710;1896
"Trigo total";2020/21;"BUENOS AIRES";PUAN;6;651;55000;55000;111000;2018
"Trigo total";2021/22;"BUENOS AIRES";PUAN;6;651;55000;53864;96955;1800
"Trigo total";2022/23;"BUENOS AIRES";PUAN;6;651;60000;60000;149000;2483
"Trigo total";2023/24;"BUENOS AIRES";PUAN;6;651;60000;60000;113200;1887
"Trigo total";2024/25;"BUENOS AIRES";PUAN;6;651;60000;60000;148200;2470
"Trigo total";2014/15;"BUENOS AIRES";"PUNTA INDIO";6;655;350;350;1120;3200
"Trigo total";2015/16;"BUENOS AIRES";"PUNTA INDIO";6;655;279;251;650;2590
"Trigo total";2016/17;"BUENOS AIRES";"PUNTA INDIO";6;655;200;170;578;3400
"Trigo total";2018/19;"BUENOS AIRES";"PUNTA INDIO";6;655;236;216;821;3801
"Trigo total";2019/20;"BUENOS AIRES";"PUNTA INDIO";6;655;100;100;390;3900
"Trigo total";2020/21;"BUENOS AIRES";"PUNTA INDIO";6;655;100;100;380;3800
"Trigo total";2021/22;"BUENOS AIRES";"PUNTA INDIO";6;655;300;300;1140;3800
"Trigo total";2022/23;"BUENOS AIRES";"PUNTA INDIO";6;655;100;100;180;1800
"Trigo total";2023/24;"BUENOS AIRES";"PUNTA INDIO";6;655;100;100;400;4000
"Trigo total";2024/25;"BUENOS AIRES";"PUNTA INDIO";6;655;200;200;900;4500
"Trigo total";2000/01;"BUENOS AIRES";RAMALLO;6;665;9000;9000;20700;2300
"Trigo total";2001/02;"BUENOS AIRES";RAMALLO;6;665;11000;11000;22000;2000
"Trigo total";2002/03;"BUENOS AIRES";RAMALLO;6;665;6600;6600;10560;1600
"Trigo total";2003/04;"BUENOS AIRES";RAMALLO;6;665;5350;5350;15520;2901
"Trigo total";2004/05;"BUENOS AIRES";RAMALLO;6;665;5300;5300;15900;3000
"Trigo total";2005/06;"BUENOS AIRES";RAMALLO;6;665;5300;5300;18550;3500
"Trigo total";2006/07;"BUENOS AIRES";RAMALLO;6;665;7900;7900;29230;3700
"Trigo total";2007/08;"BUENOS AIRES";RAMALLO;6;665;8300;8300;34030;4100
"Trigo total";2008/09;"BUENOS AIRES";RAMALLO;6;665;6100;5850;12870;2200
"Trigo total";2009/10;"BUENOS AIRES";RAMALLO;6;665;3470;3470;15248;4394
"Trigo total";2010/11;"BUENOS AIRES";RAMALLO;6;665;3300;3300;13973;4234
"Trigo total";2011/12;"BUENOS AIRES";RAMALLO;6;665;3700;3700;16650;4500
"Trigo total";2012/13;"BUENOS AIRES";RAMALLO;6;665;2970;2970;8316;2800
"Trigo total";2013/14;"BUENOS AIRES";RAMALLO;6;665;3250;3250;13325;4100
"Trigo total";2014/15;"BUENOS AIRES";RAMALLO;6;665;3790;3790;13464;3553
"Trigo total";2015/16;"BUENOS AIRES";RAMALLO;6;665;3800;3800;15000;3947
"Trigo total";2016/17;"BUENOS AIRES";RAMALLO;6;665;15500;13920;62640;4500
"Trigo total";2017/18;"BUENOS AIRES";RAMALLO;6;665;13970;13970;61468;4400
"Trigo total";2018/19;"BUENOS AIRES";RAMALLO;6;665;22079;22079;99356;4500
"Trigo total";2019/20;"BUENOS AIRES";RAMALLO;6;665;15200;15200;60800;4000
"Trigo total";2020/21;"BUENOS AIRES";RAMALLO;6;665;14500;14500;56550;3900
"Trigo total";2021/22;"BUENOS AIRES";RAMALLO;6;665;19636;19446;93341;4800
"Trigo total";2022/23;"BUENOS AIRES";RAMALLO;6;665;14130;11630;24423;2100
"Trigo total";2023/24;"BUENOS AIRES";RAMALLO;6;665;16830;16830;77412;4600
"Trigo total";2024/25;"BUENOS AIRES";RAMALLO;6;665;21350;21350;91775;4299
"Trigo total";2000/01;"BUENOS AIRES";RAUCH;6;672;13000;12700;38100;3000
"Trigo total";2001/02;"BUENOS AIRES";RAUCH;6;672;11000;10800;29200;2704
"Trigo total";2002/03;"BUENOS AIRES";RAUCH;6;672;9000;8200;16400;2000
"Trigo total";2003/04;"BUENOS AIRES";RAUCH;6;672;7000;6850;25350;3701
"Trigo total";2004/05;"BUENOS AIRES";RAUCH;6;672;7000;6850;23980;3501
"Trigo total";2005/06;"BUENOS AIRES";RAUCH;6;672;6300;6240;23710;3800
"Trigo total";2006/07;"BUENOS AIRES";RAUCH;6;672;6000;5900;23010;3900
"Trigo total";2007/08;"BUENOS AIRES";RAUCH;6;672;5800;5000;14000;2800
"Trigo total";2008/09;"BUENOS AIRES";RAUCH;6;672;5100;5050;15660;3101
"Trigo total";2009/10;"BUENOS AIRES";RAUCH;6;672;4090;4070;16961;4167
"Trigo total";2010/11;"BUENOS AIRES";RAUCH;6;672;5000;4950;24282;4905
"Trigo total";2011/12;"BUENOS AIRES";RAUCH;6;672;4200;4160;20384;4900
"Trigo total";2012/13;"BUENOS AIRES";RAUCH;6;672;409;209;815;3900
"Trigo total";2013/14;"BUENOS AIRES";RAUCH;6;672;3600;3600;18000;5000
"Trigo total";2014/15;"BUENOS AIRES";RAUCH;6;672;2500;2400;8640;3600
"Trigo total";2015/16;"BUENOS AIRES";RAUCH;6;672;2900;2900;11020;3800
"Trigo total";2016/17;"BUENOS AIRES";RAUCH;6;672;3900;3500;10850;3100
"Trigo total";2017/18;"BUENOS AIRES";RAUCH;6;672;2305;2305;7376;3200
"Trigo total";2018/19;"BUENOS AIRES";RAUCH;6;672;2250;2250;9000;4000
"Trigo total";2019/20;"BUENOS AIRES";RAUCH;6;672;3800;3800;15200;4000
"Trigo total";2020/21;"BUENOS AIRES";RAUCH;6;672;3000;3000;12900;4300
"Trigo total";2021/22;"BUENOS AIRES";RAUCH;6;672;2500;2500;10500;4200
"Trigo total";2022/23;"BUENOS AIRES";RAUCH;6;672;2550;2550;4625;1814
"Trigo total";2023/24;"BUENOS AIRES";RAUCH;6;672;2500;2500;12500;5000
"Trigo total";2024/25;"BUENOS AIRES";RAUCH;6;672;2900;2900;13050;4500
"Trigo total";2000/01;"BUENOS AIRES";RIVADAVIA;6;679;15000;14500;40600;2800
"Trigo total";2001/02;"BUENOS AIRES";RIVADAVIA;6;679;18400;11960;31100;2600
"Trigo total";2002/03;"BUENOS AIRES";RIVADAVIA;6;679;16500;16500;44550;2700
"Trigo total";2003/04;"BUENOS AIRES";RIVADAVIA;6;679;13320;13320;43960;3300
"Trigo total";2004/05;"BUENOS AIRES";RIVADAVIA;6;679;13586;13586;44830;3300
"Trigo total";2005/06;"BUENOS AIRES";RIVADAVIA;6;679;9800;9800;36260;3700
"Trigo total";2006/07;"BUENOS AIRES";RIVADAVIA;6;679;17050;17050;64790;3800
"Trigo total";2007/08;"BUENOS AIRES";RIVADAVIA;6;679;41300;41300;161150;3902
"Trigo total";2008/09;"BUENOS AIRES";RIVADAVIA;6;679;40200;40200;92740;2307
"Trigo total";2009/10;"BUENOS AIRES";RIVADAVIA;6;679;19400;19400;41780;2154
"Trigo total";2010/11;"BUENOS AIRES";RIVADAVIA;6;679;23800;23800;95750;4023
"Trigo total";2011/12;"BUENOS AIRES";RIVADAVIA;6;679;34100;34100;112710;3305
"Trigo total";2012/13;"BUENOS AIRES";RIVADAVIA;6;679;17900;13300;28290;2127
"Trigo total";2013/14;"BUENOS AIRES";RIVADAVIA;6;679;9000;9000;30700;3411
"Trigo total";2014/15;"BUENOS AIRES";RIVADAVIA;6;679;28330;28330;93740;3309
"Trigo total";2015/16;"BUENOS AIRES";RIVADAVIA;6;679;7180;6980;20940;3000
"Trigo total";2016/17;"BUENOS AIRES";RIVADAVIA;6;679;31300;28130;140650;5000
"Trigo total";2017/18;"BUENOS AIRES";RIVADAVIA;6;679;6900;5100;23970;4700
"Trigo total";2018/19;"BUENOS AIRES";RIVADAVIA;6;679;22987;22987;131026;5700
"Trigo total";2019/20;"BUENOS AIRES";RIVADAVIA;6;679;38850;38250;103275;2700
"Trigo total";2020/21;"BUENOS AIRES";RIVADAVIA;6;679;35270;35270;155195;4400
"Trigo total";2021/22;"BUENOS AIRES";RIVADAVIA;6;679;55032;55032;264154;4800
"Trigo total";2022/23;"BUENOS AIRES";RIVADAVIA;6;679;36283;29383;70519;2400
"Trigo total";2023/24;"BUENOS AIRES";RIVADAVIA;6;679;10554;8614;14687;1705
"Trigo total";2024/25;"BUENOS AIRES";RIVADAVIA;6;679;23839;23839;71544;3001
"Trigo total";2000/01;"BUENOS AIRES";ROJAS;6;686;38000;38000;122000;3211
"Trigo total";2001/02;"BUENOS AIRES";ROJAS;6;686;36000;34000;75000;2206
"Trigo total";2002/03;"BUENOS AIRES";ROJAS;6;686;24000;19500;48750;2500
"Trigo total";2003/04;"BUENOS AIRES";ROJAS;6;686;19500;19500;68250;3500
"Trigo total";2004/05;"BUENOS AIRES";ROJAS;6;686;24000;24000;96000;4000
"Trigo total";2005/06;"BUENOS AIRES";ROJAS;6;686;24000;24000;96000;4000
"Trigo total";2006/07;"BUENOS AIRES";ROJAS;6;686;27000;27000;116100;4300
"Trigo total";2007/08;"BUENOS AIRES";ROJAS;6;686;27000;27000;121500;4500
"Trigo total";2008/09;"BUENOS AIRES";ROJAS;6;686;21500;21000;63000;3000
"Trigo total";2009/10;"BUENOS AIRES";ROJAS;6;686;21660;21660;96870;4472
"Trigo total";2010/11;"BUENOS AIRES";ROJAS;6;686;21500;21500;115460;5370
"Trigo total";2011/12;"BUENOS AIRES";ROJAS;6;686;20000;20000;104000;5200
"Trigo total";2012/13;"BUENOS AIRES";ROJAS;6;686;13750;13750;50875;3700
"Trigo total";2013/14;"BUENOS AIRES";ROJAS;6;686;15000;15000;63000;4200
"Trigo total";2014/15;"BUENOS AIRES";ROJAS;6;686;15000;15000;63000;4200
"Trigo total";2015/16;"BUENOS AIRES";ROJAS;6;686;19410;16910;84550;5000
"Trigo total";2016/17;"BUENOS AIRES";ROJAS;6;686;33200;29840;149200;5000
"Trigo total";2017/18;"BUENOS AIRES";ROJAS;6;686;27740;26940;140088;5200
"Trigo total";2018/19;"BUENOS AIRES";ROJAS;6;686;32000;32000;160000;5000
"Trigo total";2019/20;"BUENOS AIRES";ROJAS;6;686;30000;29750;130900;4400
"Trigo total";2020/21;"BUENOS AIRES";ROJAS;6;686;42000;42000;159600;3800
"Trigo total";2021/22;"BUENOS AIRES";ROJAS;6;686;44000;44000;193600;4400
"Trigo total";2022/23;"BUENOS AIRES";ROJAS;6;686;39200;35900;61030;1700
"Trigo total";2023/24;"BUENOS AIRES";ROJAS;6;686;40000;40000;180000;4500
"Trigo total";2024/25;"BUENOS AIRES";ROJAS;6;686;40000;40000;180000;4500
"Trigo total";2000/01;"BUENOS AIRES";"ROQUE PEREZ";6;693;7100;7100;19900;2803
"Trigo total";2001/02;"BUENOS AIRES";"ROQUE PEREZ";6;693;4000;3420;6200;1813
"Trigo total";2002/03;"BUENOS AIRES";"ROQUE PEREZ";6;693;3800;3720;7810;2099
"Trigo total";2003/04;"BUENOS AIRES";"ROQUE PEREZ";6;693;4606;4396;16270;3701
"Trigo total";2004/05;"BUENOS AIRES";"ROQUE PEREZ";6;693;5250;5250;22050;4200
"Trigo total";2005/06;"BUENOS AIRES";"ROQUE PEREZ";6;693;6500;6500;28600;4400
"Trigo total";2006/07;"BUENOS AIRES";"ROQUE PEREZ";6;693;9500;9500;42750;4500
"Trigo total";2007/08;"BUENOS AIRES";"ROQUE PEREZ";6;693;10000;9400;32900;3500
"Trigo total";2008/09;"BUENOS AIRES";"ROQUE PEREZ";6;693;11000;11000;38500;3500
"Trigo total";2009/10;"BUENOS AIRES";"ROQUE PEREZ";6;693;10220;10220;41890;4099
"Trigo total";2010/11;"BUENOS AIRES";"ROQUE PEREZ";6;693;13000;13000;55040;4234
"Trigo total";2011/12;"BUENOS AIRES";"ROQUE PEREZ";6;693;14000;14000;63000;4500
"Trigo total";2012/13;"BUENOS AIRES";"ROQUE PEREZ";6;693;11500;9000;25200;2800
"Trigo total";2013/14;"BUENOS AIRES";"ROQUE PEREZ";6;693;7800;7800;29640;3800
"Trigo total";2014/15;"BUENOS AIRES";"ROQUE PEREZ";6;693;3500;3320;12640;3807
"Trigo total";2015/16;"BUENOS AIRES";"ROQUE PEREZ";6;693;4550;1650;4790;2903
"Trigo total";2016/17;"BUENOS AIRES";"ROQUE PEREZ";6;693;6000;5380;19906;3700
"Trigo total";2017/18;"BUENOS AIRES";"ROQUE PEREZ";6;693;4520;4445;16891;3800
"Trigo total";2018/19;"BUENOS AIRES";"ROQUE PEREZ";6;693;5334;4534;15098;3330
"Trigo total";2019/20;"BUENOS AIRES";"ROQUE PEREZ";6;693;5180;5076;16143;3180
"Trigo total";2020/21;"BUENOS AIRES";"ROQUE PEREZ";6;693;11400;11150;42370;3800
"Trigo total";2021/22;"BUENOS AIRES";"ROQUE PEREZ";6;693;11520;11400;44459;3900
"Trigo total";2022/23;"BUENOS AIRES";"ROQUE PEREZ";6;693;13013;12884;40732;3161
"Trigo total";2023/24;"BUENOS AIRES";"ROQUE PEREZ";6;693;11200;11088;40057;3613
"Trigo total";2024/25;"BUENOS AIRES";"ROQUE PEREZ";6;693;14047;13907;50903;3660
"Trigo total";2000/01;"BUENOS AIRES";SAAVEDRA;6;700;96000;96000;240000;2500
"Trigo total";2001/02;"BUENOS AIRES";SAAVEDRA;6;700;110800;109600;265000;2418
"Trigo total";2002/03;"BUENOS AIRES";SAAVEDRA;6;700;105000;104200;230370;2211
"Trigo total";2003/04;"BUENOS AIRES";SAAVEDRA;6;700;85800;85800;145860;1700
"Trigo total";2004/05;"BUENOS AIRES";SAAVEDRA;6;700;90800;90800;199840;2201
"Trigo total";2005/06;"BUENOS AIRES";SAAVEDRA;6;700;80800;72450;72450;1000
"Trigo total";2006/07;"BUENOS AIRES";SAAVEDRA;6;700;77700;77700;116410;1498
"Trigo total";2007/08;"BUENOS AIRES";SAAVEDRA;6;700;75800;75300;165660;2200
"Trigo total";2008/09;"BUENOS AIRES";SAAVEDRA;6;700;65900;55900;67080;1200
"Trigo total";2009/10;"BUENOS AIRES";SAAVEDRA;6;700;42680;31110;32275;1037
"Trigo total";2010/11;"BUENOS AIRES";SAAVEDRA;6;700;52960;52960;133766;2526
"Trigo total";2011/12;"BUENOS AIRES";SAAVEDRA;6;700;76000;76000;212400;2795
"Trigo total";2012/13;"BUENOS AIRES";SAAVEDRA;6;700;33930;33930;118455;3491
"Trigo total";2013/14;"BUENOS AIRES";SAAVEDRA;6;700;61000;61000;140600;2305
"Trigo total";2014/15;"BUENOS AIRES";SAAVEDRA;6;700;76000;76000;197800;2603
"Trigo total";2015/16;"BUENOS AIRES";SAAVEDRA;6;700;34750;33950;101850;3000
"Trigo total";2016/17;"BUENOS AIRES";SAAVEDRA;6;700;48200;43320;121296;2800
"Trigo total";2017/18;"BUENOS AIRES";SAAVEDRA;6;700;47290;46490;144119;3100
"Trigo total";2018/19;"BUENOS AIRES";SAAVEDRA;6;700;42750;42100;109460;2600
"Trigo total";2019/20;"BUENOS AIRES";SAAVEDRA;6;700;47300;40300;72390;1796
"Trigo total";2020/21;"BUENOS AIRES";SAAVEDRA;6;700;49000;49000;107400;2192
"Trigo total";2021/22;"BUENOS AIRES";SAAVEDRA;6;700;49000;47864;104718;2188
"Trigo total";2022/23;"BUENOS AIRES";SAAVEDRA;6;700;56000;56000;139000;2482
"Trigo total";2023/24;"BUENOS AIRES";SAAVEDRA;6;700;56000;54200;96960;1789
"Trigo total";2024/25;"BUENOS AIRES";SAAVEDRA;6;700;56000;56000;138800;2479
"Trigo total";2000/01;"BUENOS AIRES";SALADILLO;6;707;11200;11000;31900;2900
"Trigo total";2001/02;"BUENOS AIRES";SALADILLO;6;707;6200;5300;9000;1698
"Trigo total";2002/03;"BUENOS AIRES";SALADILLO;6;707;5000;4860;9230;1899
"Trigo total";2003/04;"BUENOS AIRES";SALADILLO;6;707;5760;5530;20460;3700
"Trigo total";2004/05;"BUENOS AIRES";SALADILLO;6;707;6800;6800;27200;4000
"Trigo total";2005/06;"BUENOS AIRES";SALADILLO;6;707;8100;8100;35640;4400
"Trigo total";2006/07;"BUENOS AIRES";SALADILLO;6;707;12000;12000;54000;4500
"Trigo total";2007/08;"BUENOS AIRES";SALADILLO;6;707;14000;13100;45850;3500
"Trigo total";2008/09;"BUENOS AIRES";SALADILLO;6;707;14000;14000;47600;3400
"Trigo total";2009/10;"BUENOS AIRES";SALADILLO;6;707;11240;11240;55390;4928
"Trigo total";2010/11;"BUENOS AIRES";SALADILLO;6;707;16000;16000;71050;4441
"Trigo total";2011/12;"BUENOS AIRES";SALADILLO;6;707;18000;18000;82800;4600
"Trigo total";2012/13;"BUENOS AIRES";SALADILLO;6;707;12670;9670;27076;2800
"Trigo total";2013/14;"BUENOS AIRES";SALADILLO;6;707;8900;8900;34710;3900
"Trigo total";2014/15;"BUENOS AIRES";SALADILLO;6;707;5500;5400;20520;3800
"Trigo total";2015/16;"BUENOS AIRES";SALADILLO;6;707;12000;9500;28500;3000
"Trigo total";2016/17;"BUENOS AIRES";SALADILLO;6;707;7400;6640;24568;3700
"Trigo total";2017/18;"BUENOS AIRES";SALADILLO;6;707;3515;3445;13091;3800
"Trigo total";2018/19;"BUENOS AIRES";SALADILLO;6;707;14151;13302;46956;3530
"Trigo total";2019/20;"BUENOS AIRES";SALADILLO;6;707;5546;5435;19186;3530
"Trigo total";2020/21;"BUENOS AIRES";SALADILLO;6;707;14700;14400;56160;3900
"Trigo total";2021/22;"BUENOS AIRES";SALADILLO;6;707;12113;11953;47811;4000
"Trigo total";2022/23;"BUENOS AIRES";SALADILLO;6;707;17028;16860;54701;3244
"Trigo total";2023/24;"BUENOS AIRES";SALADILLO;6;707;14741;14594;54921;3763
"Trigo total";2024/25;"BUENOS AIRES";SALADILLO;6;707;19028;18829;72182;3834
"Trigo total";2000/01;"BUENOS AIRES";SALLIQUELO;6;721;11000;11000;33500;3045
"Trigo total";2001/02;"BUENOS AIRES";SALLIQUELO;6;721;12500;6000;10000;1667
"Trigo total";2002/03;"BUENOS AIRES";SALLIQUELO;6;721;14000;14000;30800;2200
"Trigo total";2003/04;"BUENOS AIRES";SALLIQUELO;6;721;7000;7000;13300;1900
"Trigo total";2004/05;"BUENOS AIRES";SALLIQUELO;6;721;6000;6000;15000;2500
"Trigo total";2005/06;"BUENOS AIRES";SALLIQUELO;6;721;3000;2800;5880;2100
"Trigo total";2006/07;"BUENOS AIRES";SALLIQUELO;6;721;2810;2810;6370;2267
"Trigo total";2007/08;"BUENOS AIRES";SALLIQUELO;6;721;4300;4300;11890;2765
"Trigo total";2008/09;"BUENOS AIRES";SALLIQUELO;6;721;5000;5000;11410;2282
"Trigo total";2009/10;"BUENOS AIRES";SALLIQUELO;6;721;3980;3980;6625;1665
"Trigo total";2010/11;"BUENOS AIRES";SALLIQUELO;6;721;6700;6700;19315;2883
"Trigo total";2011/12;"BUENOS AIRES";SALLIQUELO;6;721;5700;5700;15920;2793
"Trigo total";2012/13;"BUENOS AIRES";SALLIQUELO;6;721;4520;4520;13540;2996
"Trigo total";2013/14;"BUENOS AIRES";SALLIQUELO;6;721;4200;4200;10480;2495
"Trigo total";2014/15;"BUENOS AIRES";SALLIQUELO;6;721;7200;7200;19400;2694
"Trigo total";2015/16;"BUENOS AIRES";SALLIQUELO;6;721;4100;4000;10790;2698
"Trigo total";2016/17;"BUENOS AIRES";SALLIQUELO;6;721;5200;4680;16290;3481
"Trigo total";2017/18;"BUENOS AIRES";SALLIQUELO;6;721;2100;1850;4265;2305
"Trigo total";2018/19;"BUENOS AIRES";SALLIQUELO;6;721;3600;3600;12550;3486
"Trigo total";2019/20;"BUENOS AIRES";SALLIQUELO;6;721;4100;3800;9490;2497
"Trigo total";2020/21;"BUENOS AIRES";SALLIQUELO;6;721;6100;6100;18280;2997
"Trigo total";2021/22;"BUENOS AIRES";SALLIQUELO;6;721;6100;6100;21310;3493
"Trigo total";2022/23;"BUENOS AIRES";SALLIQUELO;6;721;7100;6600;19130;2898
"Trigo total";2023/24;"BUENOS AIRES";SALLIQUELO;6;721;9100;9100;24570;2700
"Trigo total";2024/25;"BUENOS AIRES";SALLIQUELO;6;721;9100;9100;24540;2697
"Trigo total";2000/01;"BUENOS AIRES";SALTO;6;714;21000;21000;54600;2600
"Trigo total";2001/02;"BUENOS AIRES";SALTO;6;714;26000;26000;63000;2423
"Trigo total";2002/03;"BUENOS AIRES";SALTO;6;714;20000;19680;45260;2300
"Trigo total";2003/04;"BUENOS AIRES";SALTO;6;714;16100;16100;54740;3400
"Trigo total";2004/05;"BUENOS AIRES";SALTO;6;714;16700;16700;56780;3400
"Trigo total";2005/06;"BUENOS AIRES";SALTO;6;714;17000;17000;64600;3800
"Trigo total";2006/07;"BUENOS AIRES";SALTO;6;714;20000;20000;82000;4100
"Trigo total";2007/08;"BUENOS AIRES";SALTO;6;714;20650;20650;92930;4500
"Trigo total";2008/09;"BUENOS AIRES";SALTO;6;714;17500;17500;42000;2400
"Trigo total";2009/10;"BUENOS AIRES";SALTO;6;714;9960;9960;53740;5396
"Trigo total";2010/11;"BUENOS AIRES";SALTO;6;714;9500;9500;45130;4751
"Trigo total";2011/12;"BUENOS AIRES";SALTO;6;714;10100;10100;49490;4900
"Trigo total";2012/13;"BUENOS AIRES";SALTO;6;714;7700;7700;24640;3200
"Trigo total";2013/14;"BUENOS AIRES";SALTO;6;714;8100;8100;37260;4600
"Trigo total";2014/15;"BUENOS AIRES";SALTO;6;714;9800;9700;36860;3800
"Trigo total";2015/16;"BUENOS AIRES";SALTO;6;714;17080;16080;70752;4400
"Trigo total";2016/17;"BUENOS AIRES";SALTO;6;714;25600;23000;108100;4700
"Trigo total";2017/18;"BUENOS AIRES";SALTO;6;714;30530;30530;140438;4600
"Trigo total";2018/19;"BUENOS AIRES";SALTO;6;714;32705;32705;160255;4900
"Trigo total";2019/20;"BUENOS AIRES";SALTO;6;714;35300;33718;144987;4300
"Trigo total";2020/21;"BUENOS AIRES";SALTO;6;714;35100;35100;147420;4200
"Trigo total";2021/22;"BUENOS AIRES";SALTO;6;714;32499;31901;165885;5200
"Trigo total";2022/23;"BUENOS AIRES";SALTO;6;714;34284;31784;73103;2300
"Trigo total";2023/24;"BUENOS AIRES";SALTO;6;714;33984;33984;169870;4999
"Trigo total";2024/25;"BUENOS AIRES";SALTO;6;714;34438;34438;158304;4597
"Trigo total";2000/01;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;10000;10000;30000;3000
"Trigo total";2001/02;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;10000;9000;13500;1500
"Trigo total";2002/03;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;7000;7000;14000;2000
"Trigo total";2003/04;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;5000;5000;15000;3000
"Trigo total";2004/05;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;6800;6800;24480;3600
"Trigo total";2005/06;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;6000;6000;22800;3800
"Trigo total";2006/07;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;6800;6800;26520;3900
"Trigo total";2007/08;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;6800;6800;29920;4400
"Trigo total";2008/09;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;5400;5400;15120;2800
"Trigo total";2009/10;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;14910;14910;70500;4728
"Trigo total";2010/11;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;14800;14800;76420;5164
"Trigo total";2011/12;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;15000;13600;66640;4900
"Trigo total";2012/13;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;10300;10300;33990;3300
"Trigo total";2013/14;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;11000;11000;44000;4000
"Trigo total";2014/15;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;8000;8000;31200;3900
"Trigo total";2015/16;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;9520;7520;31580;4199
"Trigo total";2016/17;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;8000;7180;32310;4500
"Trigo total";2017/18;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;13740;13440;60480;4500
"Trigo total";2018/19;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;18500;18500;83250;4500
"Trigo total";2019/20;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;16000;16000;60800;3800
"Trigo total";2020/21;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;19000;19000;57000;3000
"Trigo total";2021/22;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;18000;18000;88200;4900
"Trigo total";2022/23;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;21000;19250;32725;1700
"Trigo total";2023/24;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;21000;21000;73500;3500
"Trigo total";2024/25;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;21000;21000;79800;3800
"Trigo total";2000/01;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;9000;9000;24300;2700
"Trigo total";2001/02;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;10000;10000;18000;1800
"Trigo total";2002/03;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;7000;7000;10500;1500
"Trigo total";2003/04;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;5400;5400;17820;3300
"Trigo total";2004/05;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;5500;5500;18150;3300
"Trigo total";2005/06;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;5250;5250;18900;3600
"Trigo total";2006/07;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;10700;10700;41730;3900
"Trigo total";2007/08;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;10850;10850;46660;4300
"Trigo total";2008/09;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;7800;7550;17365;2300
"Trigo total";2009/10;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;4650;4650;21055;4528
"Trigo total";2010/11;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;4100;4100;17783;4337
"Trigo total";2011/12;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;4550;4550;20930;4600
"Trigo total";2012/13;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;3470;3470;10063;2900
"Trigo total";2013/14;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;3650;3650;15330;4200
"Trigo total";2014/15;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;4400;4300;15300;3558
"Trigo total";2015/16;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;5540;5440;20560;3779
"Trigo total";2016/17;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;16100;14460;65070;4500
"Trigo total";2017/18;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;11850;11850;52140;4400
"Trigo total";2018/19;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;10240;10240;46080;4500
"Trigo total";2019/20;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;16300;16121;64484;4000
"Trigo total";2020/21;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;16700;16700;65130;3900
"Trigo total";2021/22;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;11316;11316;55448;4900
"Trigo total";2022/23;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;20000;18150;36300;2000
